time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
2.129181541758531E+004	7.000000000000000E+001	2.1544686E+005	8.0943703E+001	1.7429318E+000	8.0962463E+001	-1.2335390E+000
2.129225040408596E+004	7.000000000000000E+001	1.4677664E+005	8.1502243E+001	4.4010205E+000	8.1620979E+001	-3.0908997E+000
2.129268441837328E+004	7.000000000000000E+001	1.0000371E+005	8.2620689E+001	7.0040407E+000	8.2917038E+001	-4.8455753E+000
2.129311841695395E+004	7.000000000000000E+001	6.8132047E+004	8.4086212E+001	9.7950277E+000	8.4654793E+001	-6.6443210E+000
2.129355342857452E+004	7.000000000000000E+001	4.6420355E+004	8.6062958E+001	1.2899173E+001	8.7024254E+001	-8.5240784E+000
2.129398740792845E+004	7.000000000000000E+001	3.1621139E+004	8.8394424E+001	1.6640041E+001	8.9947014E+001	-1.0661031E+001
2.129442141674913E+004	7.000000000000000E+001	2.1544684E+004	9.1244781E+001	2.1342678E+001	9.3707634E+001	-1.3165121E+001
2.129485541796969E+004	7.000000000000000E+001	1.4678594E+004	9.4469093E+001	2.7260492E+001	9.8323669E+001	-1.6096298E+001
2.129514940774365E+004	7.000000000000000E+001	1.0002226E+004	9.8173935E+001	3.5350468E+001	1.0434451E+002	-1.9802931E+001
2.129552645264158E+004	7.000000000000000E+001	6.8110674E+003	1.0264423E+002	4.6285099E+001	1.1259728E+002	-2.4271921E+001
2.129599663023732E+004	7.000000000000000E+001	4.6414854E+003	1.0785895E+002	6.1296268E+001	1.2405960E+002	-2.9609581E+001
2.129646463433953E+004	7.000000000000000E+001	3.1610117E+003	1.1432391E+002	8.1875061E+001	1.4061821E+002	-3.5609005E+001
2.129693162161503E+004	7.000000000000000E+001	2.1556899E+003	1.2165960E+002	1.1083265E+002	1.6457501E+002	-4.2333714E+001
2.129739988857060E+004	7.000000000000000E+001	1.4685898E+003	1.3058588E+002	1.5208211E+002	2.0045358E+002	-4.9348843E+001
2.129786563243275E+004	7.000000000000000E+001	1.0003202E+003	1.4206393E+002	2.1050755E+002	2.5395982E+002	-5.5986012E+001
2.159957421085512E+004	7.100000000000000E+001	1.0000186E+006	9.3334221E+001	-7.5196443E+000	9.3636650E+001	4.6061912E+000
2.160000921356911E+004	7.100000000000000E+001	6.8129269E+005	8.5016785E+001	-6.3927121E+000	8.5256790E+001	4.3001795E+000
2.160030322592973E+004	7.100000000000000E+001	4.6415716E+005	8.3514305E+001	-3.3843031E+000	8.3582848E+001	2.3205636E+000
2.160073722416372E+004	7.100000000000000E+001	3.1622997E+005	8.3033768E+001	-7.6414436E-001	8.3037285E+001	5.2726758E-001
2.160117122391763E+004	7.100000000000000E+001	2.1544686E+005	8.2965851E+001	1.8077012E+000	8.2985542E+001	-1.2481915E+000
2.160160621881828E+004	7.100000000000000E+001	1.4677664E+005	8.3546432E+001	4.3622074E+000	8.3660240E+001	-2.9888685E+000
2.160204021259898E+004	7.100000000000000E+001	1.0000371E+005	8.4713493E+001	6.9963088E+000	8.5001907E+001	-4.7212234E+000
2.160247420685960E+004	7.100000000000000E+001	6.8132047E+004	8.6199409E+001	9.8330383E+000	8.6758438E+001	-6.5077796E+000
2.160290822354681E+004	7.100000000000000E+001	4.6420355E+004	8.8281914E+001	1.3069954E+001	8.9244156E+001	-8.4213505E+000
2.160334220231412E+004	7.100000000000000E+001	3.1621139E+004	9.0646408E+001	1.6815102E+001	9.2192833E+001	-1.0509033E+001
2.160377622596140E+004	7.100000000000000E+001	2.1544684E+004	9.3454277E+001	2.1497868E+001	9.5895050E+001	-1.2954735E+001
2.160421020168869E+004	7.100000000000000E+001	1.4678594E+004	9.6752602E+001	2.7473539E+001	1.0057764E+002	-1.5852246E+001
2.160450420348928E+004	7.100000000000000E+001	1.0002226E+004	1.0057355E+002	3.5521915E+001	1.0666229E+002	-1.9452887E+001
2.160488125180051E+004	7.100000000000000E+001	6.8110674E+003	1.0486008E+002	4.6550407E+001	1.1472828E+002	-2.3937811E+001
2.160535140646291E+004	7.100000000000000E+001	4.6414854E+003	1.1027847E+002	6.1390892E+001	1.2621482E+002	-2.9104239E+001
2.160581841485843E+004	7.100000000000000E+001	3.1610117E+003	1.1672999E+002	8.2374290E+001	1.4286852E+002	-3.5209942E+001
2.160628540405395E+004	7.100000000000000E+001	2.1556899E+003	1.2404924E+002	1.1132040E+002	1.6667467E+002	-4.1904446E+001
2.160675368359615E+004	7.100000000000000E+001	1.4685898E+003	1.3283272E+002	1.5229596E+002	2.0208560E+002	-4.8905025E+001
2.160721941017831E+004	7.100000000000000E+001	1.0003202E+003	1.4449843E+002	2.1054402E+002	2.5535971E+002	-5.5537807E+001
2.190892901206738E+004	7.200000000000000E+001	1.0000186E+006	9.5144684E+001	-7.0987525E+000	9.5409134E+001	4.2669368E+000
2.190936299936799E+004	7.200000000000000E+001	6.8129269E+005	8.7116524E+001	-5.8743978E+000	8.7314362E+001	3.8577003E+000
2.190965702316852E+004	7.200000000000000E+001	4.6415716E+005	8.5662811E+001	-3.3479016E+000	8.5728210E+001	2.2381129E+000
2.191009102220251E+004	7.200000000000000E+001	3.1622997E+005	8.5012611E+001	-6.7096174E-001	8.5015259E+001	4.5219737E-001
2.191052500990313E+004	7.200000000000000E+001	2.1544686E+005	8.5039719E+001	2.0295882E+000	8.5063934E+001	-1.3671819E+000
2.191096001037711E+004	7.200000000000000E+001	1.4677664E+005	8.5630150E+001	4.5450530E+000	8.5750687E+001	-3.0382781E+000
2.191139500701107E+004	7.200000000000000E+001	1.0000371E+005	8.6845413E+001	7.2864866E+000	8.7150551E+001	-4.7959862E+000
2.191182900468505E+004	7.200000000000000E+001	6.8132047E+004	8.8424393E+001	1.0063295E+001	8.8995186E+001	-6.4927130E+000
2.191226402214571E+004	7.200000000000000E+001	4.6420355E+004	9.0402046E+001	1.3221848E+001	9.1363815E+001	-8.3208599E+000
2.191269901560643E+004	7.200000000000000E+001	3.1621139E+004	9.2874146E+001	1.7073681E+001	9.4430489E+001	-1.0416760E+001
2.191313300770696E+004	7.200000000000000E+001	2.1544684E+004	9.5674583E+001	2.1609730E+001	9.8084686E+001	-1.2727656E+001
2.191356702215428E+004	7.200000000000000E+001	1.4678594E+004	9.9056404E+001	2.7594501E+001	1.0282815E+002	-1.5566435E+001
2.191386101576826E+004	7.200000000000000E+001	1.0002226E+004	1.0286392E+002	3.5645699E+001	1.0886507E+002	-1.9112867E+001
2.191423903077282E+004	7.200000000000000E+001	6.8110674E+003	1.0734975E+002	4.6700535E+001	1.1706796E+002	-2.3510565E+001
2.191470920370189E+004	7.200000000000000E+001	4.6414854E+003	1.1279181E+002	6.1736736E+001	1.2858234E+002	-2.8694147E+001
2.191517623159074E+004	7.200000000000000E+001	3.1610117E+003	1.1928746E+002	8.2473366E+001	1.4502191E+002	-3.4659336E+001
2.191564319393295E+004	7.200000000000000E+001	2.1556899E+003	1.2680552E+002	1.1167883E+002	1.6897278E+002	-4.1370678E+001
2.191611144795513E+004	7.200000000000000E+001	1.4685898E+003	1.3578516E+002	1.5235770E+002	2.0408449E+002	-4.8291744E+001
2.191657721352391E+004	7.200000000000000E+001	1.0003202E+003	1.4790927E+002	2.1059769E+002	2.5734906E+002	-5.4918442E+001
2.214863179937622E+004	7.300000000000000E+001	1.0000186E+006	9.6698967E+001	-6.8343272E+000	9.6940178E+001	4.0427327E+000
2.214906679611688E+004	7.300000000000000E+001	6.8129269E+005	8.8703300E+001	-5.9945483E+000	8.8905624E+001	3.8661568E+000
2.214936081239756E+004	7.300000000000000E+001	4.6415716E+005	8.7064751E+001	-3.2891691E+000	8.7126862E+001	2.1635153E+000
2.214979480476480E+004	7.300000000000000E+001	3.1622997E+005	8.6385902E+001	-6.3508666E-001	8.6388237E+001	4.2121607E-001
2.215022881571873E+004	7.300000000000000E+001	2.1544686E+005	8.6470581E+001	2.0265143E+000	8.6494324E+001	-1.3425313E+000
2.215066280813934E+004	7.300000000000000E+001	1.4677664E+005	8.6962982E+001	4.6161609E+000	8.7085411E+001	-3.0385177E+000
2.215109682016005E+004	7.300000000000000E+001	1.0000371E+005	8.8075508E+001	7.2990327E+000	8.8377434E+001	-4.7374158E+000
2.215153081242065E+004	7.300000000000000E+001	6.8132047E+004	8.9668739E+001	1.0229685E+001	9.0250366E+001	-6.5083404E+000
2.215196480038785E+004	7.300000000000000E+001	4.6420355E+004	9.1753174E+001	1.3350281E+001	9.2719337E+001	-8.2785616E+000
2.215239981848851E+004	7.300000000000000E+001	3.1621139E+004	9.4155998E+001	1.7272020E+001	9.5727081E+001	-1.0394796E+001
2.215283381600247E+004	7.300000000000000E+001	2.1544684E+004	9.7104164E+001	2.1771952E+001	9.9515007E+001	-1.2637421E+001
2.215326781599643E+004	7.300000000000000E+001	1.4678594E+004	1.0054088E+002	2.7869781E+001	1.0433213E+002	-1.5493294E+001
2.215356180905038E+004	7.300000000000000E+001	1.0002226E+004	1.0451532E+002	3.5895149E+001	1.1050753E+002	-1.8954721E+001
2.215393982853502E+004	7.300000000000000E+001	6.8110674E+003	1.0898447E+002	4.6996105E+001	1.1868551E+002	-2.3326591E+001
2.215441003250406E+004	7.300000000000000E+001	4.6414854E+003	1.1465074E+002	6.1860764E+001	1.3027489E+002	-2.8349451E+001
2.215487698975291E+004	7.300000000000000E+001	3.1610117E+003	1.2085855E+002	8.2663315E+001	1.4642409E+002	-3.4370857E+001
2.215534399897509E+004	7.300000000000000E+001	2.1556899E+003	1.2833980E+002	1.1179239E+002	1.7020177E+002	-4.1058006E+001
2.215581226355731E+004	7.300000000000000E+001	1.4685898E+003	1.3767563E+002	1.5277518E+002	2.0565707E+002	-4.7975933E+001
2.215627799549943E+004	7.300000000000000E+001	1.0003202E+003	1.4917439E+002	2.1106786E+002	2.5846207E+002	-5.4748848E+001
2.245798860821518E+004	7.400000000000000E+001	1.0000186E+006	9.9937927E+001	-5.9520741E+000	1.0011501E+002	3.4083793E+000
2.245842259559577E+004	7.400000000000000E+001	6.8129269E+005	9.1120033E+001	-5.7479205E+000	9.1301147E+001	3.6094782E+000
2.245871761304978E+004	7.400000000000000E+001	4.6415716E+005	8.9461418E+001	-3.1201921E+000	8.9515816E+001	1.9975247E+000
2.245915160781704E+004	7.400000000000000E+001	3.1622997E+005	8.8753632E+001	-4.8547995E-001	8.8754959E+001	3.1340322E-001
2.245958560605103E+004	7.400000000000000E+001	2.1544686E+005	8.8656998E+001	2.1601574E+000	8.8683311E+001	-1.3957547E+000
2.246001959577831E+004	7.400000000000000E+001	1.4677664E+005	8.9234093E+001	4.7169061E+000	8.9358673E+001	-3.0258336E+000
2.246045361611893E+004	7.400000000000000E+001	1.0000371E+005	9.0395706E+001	7.4640779E+000	9.0703339E+001	-4.7202706E+000
2.246088761275285E+004	7.400000000000000E+001	6.8132047E+004	9.2061783E+001	1.0322357E+001	9.2638672E+001	-6.3975253E+000
2.246132159168017E+004	7.400000000000000E+001	4.6420355E+004	9.4141792E+001	1.3542673E+001	9.5110886E+001	-8.1860676E+000
2.246175560506072E+004	7.400000000000000E+001	3.1621139E+004	9.6682648E+001	1.7508678E+001	9.8255219E+001	-1.0264694E+001
2.246218960428139E+004	7.400000000000000E+001	2.1544684E+004	9.9654739E+001	2.2082943E+001	1.0207215E+002	-1.2494530E+001
2.246262360686198E+004	7.400000000000000E+001	1.4678594E+004	1.0310909E+002	2.8132841E+001	1.0687817E+002	-1.5261417E+001
2.246291760439600E+004	7.400000000000000E+001	1.0002226E+004	1.0701000E+002	3.6064747E+001	1.1292390E+002	-1.8624960E+001
2.246329461606720E+004	7.400000000000000E+001	6.8110674E+003	1.1168168E+002	4.7102413E+001	1.2120823E+002	-2.2867874E+001
2.246376480771624E+004	7.400000000000000E+001	4.6414854E+003	1.1730769E+002	6.2080101E+001	1.3272163E+002	-2.7888126E+001
2.246423181648506E+004	7.400000000000000E+001	3.1610117E+003	1.2386456E+002	8.2791801E+001	1.4898628E+002	-3.3758999E+001
2.246469880290725E+004	7.400000000000000E+001	2.1556899E+003	1.3158566E+002	1.1187572E+002	1.7271643E+002	-4.0371593E+001
2.246516706903616E+004	7.400000000000000E+001	1.4685898E+003	1.4074590E+002	1.5307579E+002	2.0794615E+002	-4.7402943E+001
2.246563279964496E+004	7.400000000000000E+001	1.0003202E+003	1.5253256E+002	2.1135413E+002	2.6064679E+002	-5.4182320E+001
2.276734140953398E+004	7.500000000000000E+001	1.0000186E+006	1.0210524E+002	-6.1513867E+000	1.0229037E+002	3.4476490E+000
2.276777539139451E+004	7.500000000000000E+001	6.8129269E+005	9.2933121E+001	-5.4680710E+000	9.3093849E+001	3.3673310E+000
2.276806941316847E+004	7.500000000000000E+001	4.6415716E+005	9.1284454E+001	-3.0182776E+000	9.1334343E+001	1.8937681E+000
2.276850441294914E+004	7.500000000000000E+001	3.1622997E+005	9.0462990E+001	-4.2344910E-001	9.0463982E+001	2.6819441E-001
2.276893939816981E+004	7.500000000000000E+001	2.1544686E+005	9.0426819E+001	2.2325785E+000	9.0454376E+001	-1.4143076E+000
2.276937439587049E+004	7.500000000000000E+001	1.4677664E+005	9.1046028E+001	4.8079205E+000	9.1172890E+001	-3.0228436E+000
2.276980839077116E+004	7.500000000000000E+001	1.0000371E+005	9.2228203E+001	7.5702438E+000	9.2538368E+001	-4.6924133E+000
2.277024238983169E+004	7.500000000000000E+001	6.8132047E+004	9.3903366E+001	1.0499658E+001	9.4488541E+001	-6.3799381E+000
2.277067639174563E+004	7.500000000000000E+001	4.6420355E+004	9.5891563E+001	1.3812369E+001	9.6881233E+001	-8.1965961E+000
2.277111040957959E+004	7.500000000000000E+001	3.1621139E+004	9.8540169E+001	1.7624395E+001	1.0010387E+002	-1.0140413E+001
2.277154440050689E+004	7.500000000000000E+001	2.1544684E+004	1.0177294E+002	2.2255611E+001	1.0417794E+002	-1.2335209E+001
2.277197840399423E+004	7.500000000000000E+001	1.4678594E+004	1.0508063E+002	2.8336212E+001	1.0883418E+002	-1.5091503E+001
2.277227240214148E+004	7.500000000000000E+001	1.0002226E+004	1.0917547E+002	3.6399090E+001	1.1508334E+002	-1.8438383E+001
2.277264941570605E+004	7.500000000000000E+001	6.8110674E+003	1.1384632E+002	4.7464748E+001	1.2334459E+002	-2.2632206E+001
2.277311959863506E+004	7.500000000000000E+001	4.6414854E+003	1.1958646E+002	6.2472073E+001	1.3492102E+002	-2.7582605E+001
2.277358660705725E+004	7.500000000000000E+001	3.1610117E+003	1.2599281E+002	8.3243690E+001	1.5100894E+002	-3.3452816E+001
2.277405361401278E+004	7.500000000000000E+001	2.1556899E+003	1.3379501E+002	1.1228101E+002	1.7466577E+002	-4.0003429E+001
2.277452187998165E+004	7.500000000000000E+001	1.4685898E+003	1.4327609E+002	1.5270197E+002	2.0939420E+002	-4.6824059E+001
2.277498761315044E+004	7.500000000000000E+001	1.0003202E+003	1.5486911E+002	2.1136899E+002	2.6203299E+002	-5.3769932E+001
2.307669720015948E+004	7.600000000000000E+001	1.0000186E+006	1.0459934E+002	-5.5625186E+000	1.0474715E+002	3.0440812E+000
2.307713119916676E+004	7.600000000000000E+001	6.8129269E+005	9.5483383E+001	-5.3040652E+000	9.5630592E+001	3.1794906E+000
2.307742520251404E+004	7.600000000000000E+001	4.6415716E+005	9.3441902E+001	-2.8858604E+000	9.3486458E+001	1.7689610E+000
2.307785919088137E+004	7.600000000000000E+001	3.1622997E+005	9.2715378E+001	-2.6011655E-001	9.2715744E+001	1.6074508E-001
2.307829320796859E+004	7.600000000000000E+001	2.1544686E+005	9.2696495E+001	2.2477391E+000	9.2723740E+001	-1.3890573E+000
2.307872720502922E+004	7.600000000000000E+001	1.4677664E+005	9.3235565E+001	4.8760991E+000	9.3362984E+001	-2.9937675E+000
2.307916218926321E+004	7.600000000000000E+001	1.0000371E+005	9.4364288E+001	7.6595345E+000	9.4674637E+001	-4.6405158E+000
2.307959620915051E+004	7.600000000000000E+001	6.8132047E+004	9.6061661E+001	1.0679868E+001	9.6653519E+001	-6.3439326E+000
2.308003020807775E+004	7.600000000000000E+001	4.6420355E+004	9.8290222E+001	1.3855034E+001	9.9261925E+001	-8.0235748E+000
2.308046420383174E+004	7.600000000000000E+001	3.1621139E+004	1.0083277E+002	1.7837685E+001	1.0239839E+002	-1.0032041E+001
2.308089820009237E+004	7.600000000000000E+001	2.1544684E+004	1.0391661E+002	2.2488451E+001	1.0632211E+002	-1.2211001E+001
2.308133221096627E+004	7.600000000000000E+001	1.4678594E+004	1.0754760E+002	2.8553986E+001	1.1127361E+002	-1.4869040E+001
2.308162620778021E+004	7.600000000000000E+001	1.0002226E+004	1.1172128E+002	3.6559391E+001	1.1755098E+002	-1.8120037E+001
2.308200320625154E+004	7.600000000000000E+001	6.8110674E+003	1.1655248E+002	4.7719341E+001	1.2594291E+002	-2.2265352E+001
2.308247341160721E+004	7.600000000000000E+001	4.6414854E+003	1.2208540E+002	6.2600101E+001	1.3719919E+002	-2.7146786E+001
2.308294041674939E+004	7.600000000000000E+001	3.1610117E+003	1.2875060E+002	8.3374146E+001	1.5338828E+002	-3.2925610E+001
2.308340842330494E+004	7.600000000000000E+001	2.1556899E+003	1.3671619E+002	1.1203619E+002	1.7675810E+002	-3.9333935E+001
2.308387666156716E+004	7.600000000000000E+001	1.4685898E+003	1.4645029E+002	1.5256493E+002	2.1147989E+002	-4.6171494E+001
2.308434439492272E+004	7.600000000000000E+001	1.0003202E+003	1.5750992E+002	2.1091510E+002	2.6323859E+002	-5.3247883E+001
2.338605399683840E+004	7.700000000000000E+001	1.0000186E+006	1.0611962E+002	-5.7463694E+000	1.0627509E+002	3.0995347E+000
2.338648799944564E+004	7.700000000000000E+001	6.8129269E+005	9.7671860E+001	-4.8813944E+000	9.7793762E+001	2.8611188E+000
2.338678199591296E+004	7.700000000000000E+001	4.6415716E+005	9.5855644E+001	-2.7167561E+000	9.5894135E+001	1.6234517E+000
2.338721600540029E+004	7.700000000000000E+001	3.1622997E+005	9.5029175E+001	-1.9594444E-001	9.5029373E+001	1.1814029E-001
2.338765000312752E+004	7.700000000000000E+001	2.1544686E+005	9.4930069E+001	2.4760332E+000	9.4962357E+001	-1.4940902E+000
2.338808398608147E+004	7.700000000000000E+001	1.4677664E+005	9.5534248E+001	5.1412797E+000	9.5672493E+001	-3.0804632E+000
2.338851800778211E+004	7.700000000000000E+001	1.0000371E+005	9.6693886E+001	7.8476729E+000	9.7011818E+001	-4.6399541E+000
2.338895200345601E+004	7.700000000000000E+001	6.8132047E+004	9.8383026E+001	1.0978957E+001	9.8993721E+001	-6.3675218E+000
2.338938600062334E+004	7.700000000000000E+001	4.6420355E+004	1.0060302E+002	1.4154113E+001	1.0159383E+002	-8.0085335E+000
2.338982099672395E+004	7.700000000000000E+001	3.1621139E+004	1.0324029E+002	1.8001543E+001	1.0479796E+002	-9.8909674E+000
2.339025499247795E+004	7.700000000000000E+001	2.1544684E+004	1.0649195E+002	2.2729015E+001	1.0889051E+002	-1.2048099E+001
2.339068898897863E+004	7.700000000000000E+001	1.4678594E+004	1.1016453E+002	2.9030531E+001	1.1392539E+002	-1.4762952E+001
2.339098300179251E+004	7.700000000000000E+001	1.0002226E+004	1.1440847E+002	3.7071442E+001	1.2026466E+002	-1.7953728E+001
2.339136001085042E+004	7.700000000000000E+001	6.8110674E+003	1.1926397E+002	4.8019478E+001	1.2856813E+002	-2.1931288E+001
2.339183019217946E+004	7.700000000000000E+001	4.6414854E+003	1.2497647E+002	6.2823402E+001	1.3987816E+002	-2.6687845E+001
2.339229720180164E+004	7.700000000000000E+001	3.1610117E+003	1.3163324E+002	8.3561943E+001	1.5591635E+002	-3.2407742E+001
2.339276418961049E+004	7.700000000000000E+001	2.1556899E+003	1.3994687E+002	1.1215175E+002	1.7934085E+002	-3.8708271E+001
2.339323247811271E+004	7.700000000000000E+001	1.4685898E+003	1.4954008E+002	1.5306122E+002	2.1398592E+002	-4.5666676E+001
2.339369820797484E+004	7.700000000000000E+001	1.0003202E+003	1.6121036E+002	2.1103894E+002	2.6556772E+002	-5.2624184E+001
2.369540778999717E+004	7.800000000000000E+001	1.0000186E+006	1.1057363E+002	-4.2328010E+000	1.1065462E+002	2.1922340E+000
2.369584179367113E+004	7.800000000000000E+001	6.8129269E+005	1.0032507E+002	-4.7369337E+000	1.0043684E+002	2.7032611E+000
2.369613678139180E+004	7.800000000000000E+001	4.6415716E+005	9.8450668E+001	-2.4507205E+000	9.8481163E+001	1.4259624E+000
2.369657080066577E+004	7.800000000000000E+001	3.1622997E+005	9.7503563E+001	3.7955262E-002	9.7503571E+001	-2.2303555E-002
2.369700479708635E+004	7.800000000000000E+001	2.1544686E+005	9.7506477E+001	2.5111976E+000	9.7538811E+001	-1.4752786E+000
2.369743879606703E+004	7.800000000000000E+001	1.4677664E+005	9.8023376E+001	5.2241936E+000	9.8162491E+001	-3.0507143E+000
2.369787278568768E+004	7.800000000000000E+001	1.0000371E+005	9.9198227E+001	7.9478521E+000	9.9516113E+001	-4.5808048E+000
2.369830678122822E+004	7.800000000000000E+001	6.8132047E+004	1.0090102E+002	1.0986913E+001	1.0149743E+002	-6.2143412E+000
2.369874078615551E+004	7.800000000000000E+001	4.6420355E+004	1.0313147E+002	1.4319145E+001	1.0412079E+002	-7.9046173E+000
2.369917479769612E+004	7.800000000000000E+001	3.1621139E+004	1.0586914E+002	1.8190561E+001	1.0742053E+002	-9.7494307E+000
2.369960880059679E+004	7.800000000000000E+001	2.1544684E+004	1.0903825E+002	2.3058205E+001	1.1144964E+002	-1.1940365E+001
2.370004379195074E+004	7.800000000000000E+001	1.4678594E+004	1.1293401E+002	2.9163044E+001	1.1663865E+002	-1.4479227E+001
2.370033779148466E+004	7.800000000000000E+001	1.0002226E+004	1.1704063E+002	3.7256870E+001	1.2282745E+002	-1.7657536E+001
2.370071581232932E+004	7.800000000000000E+001	6.8110674E+003	1.2188620E+002	4.8391376E+001	1.3114104E+002	-2.1654114E+001
2.370118597083169E+004	7.800000000000000E+001	4.6414854E+003	1.2791306E+002	6.3141865E+001	1.4264868E+002	-2.6272379E+001
2.370165299837384E+004	7.800000000000000E+001	3.1610117E+003	1.3449191E+002	8.4264076E+001	1.5870888E+002	-3.2068642E+001
2.370212000450271E+004	7.800000000000000E+001	2.1556899E+003	1.4274654E+002	1.1307272E+002	1.8210440E+002	-3.8383530E+001
2.370258827223160E+004	7.800000000000000E+001	1.4685898E+003	1.5261551E+002	1.5375867E+002	2.1664076E+002	-4.5213783E+001
2.370305400644039E+004	7.800000000000000E+001	1.0003202E+003	1.6470940E+002	2.1195549E+002	2.6842935E+002	-5.2149426E+001
2.400461457682902E+004	7.900000000000000E+001	1.0000186E+006	1.1399212E+002	-4.7045627E+000	1.1408916E+002	2.3633099E+000
2.400504959242296E+004	7.900000000000000E+001	6.8129269E+005	1.0321604E+002	-4.4107261E+000	1.0331024E+002	2.4469290E+000
2.400534359065036E+004	7.900000000000000E+001	4.6415716E+005	1.0083425E+002	-2.2478836E+000	1.0085931E+002	1.2770751E+000
2.400577858608426E+004	7.900000000000000E+001	3.1622997E+005	9.9913589E+001	6.3379437E-002	9.9913612E+001	-3.6345143E-002
2.400621258850489E+004	7.900000000000000E+001	2.1544686E+005	9.9854340E+001	2.7020974E+000	9.9890892E+001	-1.5500679E+000
2.400664759023220E+004	7.900000000000000E+001	1.4677664E+005	1.0037873E+002	5.3176322E+000	1.0051949E+002	-3.0324485E+000
2.400708258217288E+004	7.900000000000000E+001	1.0000371E+005	1.0154721E+002	8.1798449E+000	1.0187613E+002	-4.6053543E+000
2.400751657638018E+004	7.900000000000000E+001	6.8132047E+004	1.0330352E+002	1.1173867E+001	1.0390607E+002	-6.1734200E+000
2.400795059669414E+004	7.900000000000000E+001	4.6420355E+004	1.0571053E+002	1.4583179E+001	1.0671169E+002	-7.8545990E+000
2.400838459868811E+004	7.900000000000000E+001	3.1621139E+004	1.0852316E+002	1.8340637E+001	1.1006205E+002	-9.5924644E+000
2.400881959321536E+004	7.900000000000000E+001	2.1544684E+004	1.1182490E+002	2.3230385E+001	1.1421234E+002	-1.1735644E+001
2.400925358971604E+004	7.900000000000000E+001	1.4678594E+004	1.1543739E+002	2.9459120E+001	1.1913703E+002	-1.4316076E+001
2.400954758274328E+004	7.900000000000000E+001	1.0002226E+004	1.1992059E+002	3.7671230E+001	1.2569833E+002	-1.7439318E+001
2.400992460534786E+004	7.900000000000000E+001	6.8110674E+003	1.2475883E+002	4.8693748E+001	1.3392477E+002	-2.1320852E+001
2.401039480945026E+004	7.900000000000000E+001	4.6414854E+003	1.3068448E+002	6.3659542E+001	1.4536496E+002	-2.5971821E+001
2.401086281360581E+004	7.900000000000000E+001	3.1610117E+003	1.3769972E+002	8.4477516E+001	1.6154771E+002	-3.1528734E+001
2.401133077077469E+004	7.900000000000000E+001	2.1556899E+003	1.4551563E+002	1.1318832E+002	1.8435399E+002	-3.7877312E+001
2.401179903506360E+004	7.900000000000000E+001	1.4685898E+003	1.5555727E+002	1.5403372E+002	2.1891653E+002	-4.4718040E+001
2.401226481495239E+004	7.900000000000000E+001	1.0003202E+003	1.6766707E+002	2.1255995E+002	2.7072861E+002	-5.1733658E+001
2.431381439760712E+004	8.000000000000000E+001	1.0000186E+006	1.1608007E+002	-3.1558008E+000	1.1612296E+002	1.5572832E+000
2.431424939309445E+004	8.000000000000000E+001	6.8129269E+005	1.0569495E+002	-4.1455784E+000	1.0577621E+002	2.2461097E+000
2.431454338582844E+004	8.000000000000000E+001	4.6415716E+005	1.0328430E+002	-2.1334298E+000	1.0330634E+002	1.1833273E+000
2.431497738227568E+004	8.000000000000000E+001	3.1622997E+005	1.0224432E+002	2.9876050E-001	1.0224476E+002	-1.6741925E-001
2.431541139469633E+004	8.000000000000000E+001	2.1544686E+005	1.0210409E+002	2.7905827E+000	1.0214221E+002	-1.5655477E+000
2.431584539623698E+004	8.000000000000000E+001	1.4677664E+005	1.0265485E+002	5.4877110E+000	1.0280143E+002	-3.0599983E+000
2.431627939057752E+004	8.000000000000000E+001	1.0000371E+005	1.0388413E+002	8.2394390E+000	1.0421037E+002	-4.5348496E+000
2.431671338033146E+004	8.000000000000000E+001	6.8132047E+004	1.0556975E+002	1.1268551E+001	1.0616945E+002	-6.0927019E+000
2.431714738128544E+004	8.000000000000000E+001	4.6420355E+004	1.0806300E+002	1.4792024E+001	1.0907069E+002	-7.7943969E+000
2.431758237767941E+004	8.000000000000000E+001	3.1621139E+004	1.1078376E+002	1.8626783E+001	1.1233877E+002	-9.5442362E+000
2.431801638703339E+004	8.000000000000000E+001	2.1544684E+004	1.1415018E+002	2.3599808E+001	1.1656420E+002	-1.1680961E+001
2.431845139444072E+004	8.000000000000000E+001	1.4678594E+004	1.1797413E+002	2.9705961E+001	1.2165665E+002	-1.4133303E+001
2.431874539221474E+004	8.000000000000000E+001	1.0002226E+004	1.2225538E+002	3.7655724E+001	1.2792315E+002	-1.7119289E+001
2.431912240089930E+004	8.000000000000000E+001	6.8110674E+003	1.2764780E+002	4.8941742E+001	1.3670865E+002	-2.0977440E+001
2.431959261166828E+004	8.000000000000000E+001	4.6414854E+003	1.3350540E+002	6.3991966E+001	1.4804953E+002	-2.5609388E+001
2.432005960067711E+004	8.000000000000000E+001	3.1610117E+003	1.4051590E+002	8.4957077E+001	1.6420238E+002	-3.1157507E+001
2.432052661243267E+004	8.000000000000000E+001	2.1556899E+003	1.4876318E+002	1.1364328E+002	1.8720384E+002	-3.7376961E+001
2.432099482480157E+004	8.000000000000000E+001	1.4685898E+003	1.5818925E+002	1.5411823E+002	2.2085350E+002	-4.4253174E+001
