time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
1.558501926538564E+003	6.000000000000000E+000	1.4685898E+003	1.0004747E+002	3.1259671E+002	3.2821671E+002	-7.2252579E+001
1.559221637932758E+003	6.000000000000000E+000	1.0003202E+003	1.1945212E+002	4.4292853E+002	4.5875320E+002	-7.4907135E+001
1.861089241296024E+003	7.000000000000000E+000	1.0000186E+006	5.8430550E+001	-1.0468998E+001	5.9361008E+001	1.0157900E+001
1.861523234596680E+003	7.000000000000000E+000	6.8129269E+005	5.4138535E+001	-7.9928265E+000	5.4725372E+001	8.3982840E+000
1.861957247763959E+003	7.000000000000000E+000	4.6415716E+005	5.3754036E+001	-4.5347567E+000	5.3944977E+001	4.8221245E+000
1.862391241277888E+003	7.000000000000000E+000	3.1622997E+005	5.3656216E+001	-1.3924562E+000	5.3674282E+001	1.4865744E+000
1.862825232205185E+003	7.000000000000000E+000	2.1544686E+005	5.3857788E+001	1.3875934E+000	5.3875660E+001	-1.4758434E+000
1.863259242572443E+003	7.000000000000000E+000	1.4677664E+005	5.4315929E+001	4.1021905E+000	5.4470619E+001	-4.3190427E+000
1.863693236513092E+003	7.000000000000000E+000	1.0000371E+005	5.5074081E+001	6.9724092E+000	5.5513683E+001	-7.2152925E+000
1.864127236187021E+003	7.000000000000000E+000	6.8132047E+004	5.6025177E+001	1.0324429E+001	5.6968536E+001	-1.0441433E+001
1.864561256660934E+003	7.000000000000000E+000	4.6420355E+004	5.7252190E+001	1.4389441E+001	5.9032780E+001	-1.4108175E+001
1.864995232308254E+003	7.000000000000000E+000	3.1621139E+004	5.8521057E+001	2.0104134E+001	6.1878029E+001	-1.8959480E+001
1.865430250195583E+003	7.000000000000000E+000	2.1544684E+004	6.0055443E+001	2.7794554E+001	6.6175476E+001	-2.4835403E+001
1.865865249122871E+003	7.000000000000000E+000	1.4678594E+004	6.1894833E+001	3.8753532E+001	7.3026070E+001	-3.2051464E+001
1.866160233723553E+003	7.000000000000000E+000	1.0002226E+004	6.4186829E+001	5.4416592E+001	8.4149361E+001	-4.0290756E+001
1.866537259661505E+003	7.000000000000000E+000	6.8110674E+003	6.7142387E+001	7.6923691E+001	1.0210462E+002	-4.8884109E+001
1.867007437523869E+003	7.000000000000000E+000	4.6414854E+003	7.1481964E+001	1.0884778E+002	1.3022101E+002	-5.6706493E+001
1.867474424372718E+003	7.000000000000000E+000	3.1610117E+003	7.7734642E+001	1.5449728E+002	1.7295111E+002	-6.3290943E+001
1.867941430634899E+003	7.000000000000000E+000	2.1556899E+003	8.7332909E+001	2.1939243E+002	2.3613571E+002	-6.8294128E+001
1.868409709830448E+003	7.000000000000000E+000	1.4685898E+003	9.9920105E+001	3.1168140E+002	3.2730615E+002	-7.2224976E+001
1.869129471864660E+003	7.000000000000000E+000	1.0003202E+003	1.1705424E+002	4.4214819E+002	4.5738028E+002	-7.5171700E+001
2.170997027254634E+003	8.000000000000000E+000	1.0000186E+006	5.8174576E+001	-1.0768920E+001	5.9162918E+001	1.0487526E+001
2.171431038528535E+003	8.000000000000000E+000	6.8129269E+005	5.3287605E+001	-8.0522308E+000	5.3892551E+001	8.5928917E+000
